age,education,hours-per-week,native-country,salary
33, Bachelors,40, United-States, <=50K
17, 10th,15, United-States, <=50K
52, HS-grad,25, United-States, <=50K
24, Some-college,35, United-States, <=50K
32, HS-grad,40, United-States, >50K
40, Bachelors,48, United-States, <=50K
32, HS-grad,40, ?, <=50K
33, Bachelors,40, United-States, <=50K
30, 7th-8th,38, United-States, <=50K
28, HS-grad,40, United-States, <=50K
62, Assoc-acdm,50, United-States, <=50K
46, Bachelors,40, United-States, >50K
32, Assoc-voc,64, United-States, <=50K
26, HS-grad,40, United-States, >50K
41, Bachelors,40, United-States, >50K
57, Some-college,40, United-States, >50K
52, Some-college,45, United-States, >50K
35, Bachelors,50, United-States, >50K
19, HS-grad,16, United-States, <=50K
49, Bachelors,45, United-States, >50K
47, Assoc-voc,60, ?, >50K
38, 11th,32, United-States, <=50K
30, HS-grad,40, United-States, <=50K
32, 11th,40, Columbia, <=50K
32, HS-grad,50, United-States, >50K
46, Assoc-voc,40, United-States, <=50K
22, HS-grad,50, United-States, <=50K
47, Some-college,50, United-States, <=50K
57, Some-college,25, United-States, >50K
47, Some-college,40, United-States, <=50K
41, Bachelors,56, United-States, >50K
36, HS-grad,40, United-States, <=50K
32, Bachelors,60, United-States, <=50K
37, 11th,40, El-Salvador, <=50K
36, HS-grad,45, United-States, <=50K
64, HS-grad,40, United-States, <=50K
17, 10th,15, United-States, <=50K
23, Some-college,15, United-States, <=50K
40, Some-college,40, United-States, <=50K
42, Bachelors,50, United-States, >50K
37, HS-grad,42, United-States, <=50K
35, Some-college,40, United-States, <=50K
56, HS-grad,50, United-States, <=50K
52, Bachelors,40, United-States, <=50K
37, Bachelors,45, United-States, >50K
48, Doctorate,65, United-States, >50K
24, HS-grad,40, Japan, <=50K
33, Assoc-voc,40, United-States, <=50K
39, Assoc-voc,40, Philippines, <=50K
34, HS-grad,42, United-States, <=50K
24, Bachelors,40, United-States, <=50K
23, Some-college,24, Peru, <=50K
49, HS-grad,65, United-States, >50K
18, HS-grad,25, United-States, <=50K
20, 12th,40, United-States, <=50K
54, Masters,55, United-States, >50K
19, Some-college,40, United-States, <=50K
53, HS-grad,46, United-States, >50K
34, 12th,40, United-States, <=50K
28, HS-grad,40, United-States, <=50K
35, HS-grad,40, United-States, <=50K
20, Some-college,20, United-States, <=50K
31, Some-college,50, United-States, <=50K
37, Doctorate,40, United-States, <=50K
64, 12th,40, Columbia, <=50K
42, Some-college,40, United-States, >50K
27, Some-college,50, United-States, <=50K
36, Some-college,50, United-States, <=50K
36, Some-college,40, United-States, >50K
23, HS-grad,40, United-States, <=50K
46, HS-grad,40, United-States, <=50K
24, 11th,35, Jamaica, <=50K
22, HS-grad,40, United-States, <=50K
62, Bachelors,40, United-States, >50K
19, HS-grad,40, Puerto-Rico, <=50K
20, HS-grad,30, United-States, <=50K
47, Masters,40, ?, >50K
57, HS-grad,40, United-States, <=50K
19, HS-grad,35, United-States, <=50K
37, Masters,45, United-States, >50K
35, HS-grad,65, United-States, >50K
17, 12th,20, United-States, <=50K
36, Some-college,35, United-States, <=50K
50, Some-college,40, United-States, >50K
35, HS-grad,35, United-States, <=50K
27, Doctorate,77, United-States, <=50K
28, HS-grad,30, United-States, <=50K
29, Prof-school,60, United-States, >50K
25, HS-grad,40, United-States, <=50K
47, Assoc-acdm,67, United-States, <=50K
29, Masters,45, United-States, >50K
19, HS-grad,40, United-States, <=50K
49, Some-college,40, United-States, <=50K
31, Prof-school,25, United-States, >50K
43, Assoc-acdm,40, United-States, <=50K
56, 11th,40, United-States, <=50K
42, HS-grad,40, United-States, <=50K
45, Some-college,56, United-States, >50K
40, Bachelors,40, United-States, <=50K
44, Some-college,38, United-States, <=50K
17, 10th,20, United-States, <=50K
36, HS-grad,40, United-States, <=50K
19, Some-college,20, United-States, <=50K
53, HS-grad,40, United-States, >50K
72, Some-college,35, United-States, <=50K
46, Assoc-voc,60, United-States, <=50K
33, Some-college,37, United-States, <=50K
22, 9th,40, Philippines, <=50K
17, 11th,25, United-States, <=50K
41, HS-grad,45, ?, >50K
46, 9th,43, United-States, <=50K
33, HS-grad,20, United-States, <=50K
32, Preschool,40, Mexico, <=50K
52, HS-grad,40, United-States, <=50K
27, HS-grad,40, United-States, <=50K
48, HS-grad,72, United-States, >50K
22, Some-college,35, United-States, <=50K
25, HS-grad,50, United-States, <=50K
60, HS-grad,42, United-States, <=50K
38, Assoc-voc,40, United-States, <=50K
37, HS-grad,50, United-States, <=50K
49, Some-college,40, United-States, <=50K
40, Bachelors,30, United-States, <=50K
48, HS-grad,46, United-States, >50K
31, Some-college,40, United-States, <=50K
40, HS-grad,45, United-States, <=50K
25, HS-grad,37, United-States, <=50K
68, Bachelors,45, United-States, >50K
18, HS-grad,20, United-States, <=50K
19, 12th,30, United-States, <=50K
35, HS-grad,60, United-States, <=50K
28, HS-grad,50, United-States, <=50K
53, HS-grad,40, United-States, <=50K
33, Some-college,41, United-States, <=50K
20, HS-grad,40, United-States, <=50K
45, Bachelors,35, United-States, <=50K
36, Bachelors,50, United-States, >50K
34, Some-college,45, United-States, <=50K
32, Some-college,40, United-States, <=50K
19, Some-college,25, United-States, <=50K
24, HS-grad,40, United-States, <=50K
34, Some-college,40, United-States, >50K
32, HS-grad,35, United-States, <=50K
37, HS-grad,45, United-States, >50K
31, Some-college,40, Mexico, <=50K
21, Some-college,35, United-States, <=50K
47, HS-grad,85, United-States, >50K
23, Some-college,40, United-States, <=50K
33, Masters,40, United-States, >50K
60, Bachelors,25, South, <=50K
17, HS-grad,20, United-States, <=50K
67, HS-grad,24, United-States, <=50K
57, Masters,55, United-States, >50K
17, 11th,20, Peru, <=50K
53, HS-grad,40, United-States, <=50K
25, Some-college,50, United-States, >50K
24, HS-grad,49, United-States, >50K
48, Some-college,40, United-States, <=50K
51, Masters,47, United-States, >50K
38, HS-grad,40, United-States, <=50K
51, HS-grad,46, United-States, >50K
18, HS-grad,10, United-States, <=50K
23, Some-college,40, United-States, <=50K
42, Some-college,60, United-States, >50K
34, HS-grad,35, ?, <=50K
39, HS-grad,40, United-States, <=50K
20, HS-grad,12, United-States, <=50K
39, Some-college,40, United-States, <=50K
21, Some-college,40, United-States, <=50K
26, 7th-8th,40, Mexico, <=50K
54, Some-college,40, United-States, <=50K
34, Some-college,40, United-States, <=50K
32, HS-grad,40, United-States, <=50K
59, 7th-8th,40, United-States, <=50K
24, 11th,24, United-States, <=50K
54, Bachelors,40, United-States, <=50K
54, Bachelors,40, United-States, <=50K
67, HS-grad,18, United-States, <=50K
33, HS-grad,60, United-States, <=50K
37, HS-grad,40, United-States, <=50K
47, Bachelors,25, Germany, <=50K
51, HS-grad,40, United-States, <=50K
45, HS-grad,40, United-States, <=50K
19, HS-grad,30, United-States, <=50K
58, Doctorate,24, United-States, >50K
27, HS-grad,40, United-States, <=50K
36, Some-college,40, United-States, <=50K
20, Assoc-acdm,40, United-States, <=50K
51, HS-grad,40, United-States, <=50K
45, Masters,60, United-States, <=50K
32, HS-grad,40, United-States, <=50K
59, HS-grad,40, United-States, <=50K
45, Bachelors,40, United-States, >50K
43, HS-grad,40, United-States, <=50K
54, 10th,68, United-States, >50K
20, Some-college,32, United-States, <=50K
29, Bachelors,42, United-States, <=50K
28, 11th,40, Jamaica, <=50K
18, 11th,40, United-States, <=50K
49, Bachelors,50, United-States, <=50K
46, HS-grad,30, United-States, <=50K
58, HS-grad,30, United-States, <=50K
56, Bachelors,45, Mexico, <=50K
41, Assoc-acdm,50, United-States, <=50K
50, Prof-school,60, United-States, >50K
74, Some-college,35, United-States, <=50K
30, HS-grad,40, United-States, <=50K
62, HS-grad,40, United-States, <=50K
19, HS-grad,40, United-States, <=50K
29, HS-grad,40, United-States, <=50K
20, Some-college,40, United-States, <=50K
36, 7th-8th,35, Mexico, <=50K
36, HS-grad,40, United-States, <=50K
51, Assoc-acdm,30, United-States, <=50K
37, Some-college,50, United-States, >50K
29, HS-grad,40, United-States, <=50K
17, 10th,20, United-States, <=50K
18, HS-grad,20, United-States, <=50K
40, Bachelors,40, United-States, <=50K
26, Bachelors,40, United-States, <=50K
42, Some-college,45, United-States, <=50K
32, HS-grad,40, United-States, <=50K
33, 9th,40, Mexico, <=50K
28, Some-college,40, United-States, <=50K
43, Bachelors,40, United-States, >50K
47, HS-grad,40, United-States, <=50K
37, Some-college,40, United-States, <=50K
73, Bachelors,10, United-States, <=50K
37, HS-grad,30, Mexico, <=50K
50, Some-college,35, United-States, >50K
19, HS-grad,50, United-States, <=50K
32, Some-college,40, United-States, <=50K
44, Assoc-voc,40, United-States, <=50K
20, Some-college,16, United-States, <=50K
29, Some-college,40, United-States, <=50K
21, Some-college,40, United-States, <=50K
34, Assoc-voc,40, Germany, <=50K
44, Bachelors,52, United-States, <=50K
18, 11th,20, United-States, <=50K
22, Some-college,40, United-States, <=50K
39, Doctorate,40, United-States, >50K
26, Some-college,40, Peru, <=50K
29, Bachelors,25, United-States, <=50K
21, Some-college,40, United-States, <=50K
49, Bachelors,50, United-States, <=50K
24, Assoc-acdm,20, United-States, <=50K
26, Bachelors,60, ?, <=50K
25, Some-college,60, United-States, <=50K
30, Assoc-acdm,40, United-States, <=50K
52, Bachelors,38, United-States, >50K
30, HS-grad,40, United-States, <=50K
20, HS-grad,40, United-States, <=50K
31, HS-grad,40, United-States, <=50K
44, Bachelors,40, United-States, >50K
46, Some-college,60, United-States, >50K
31, HS-grad,40, United-States, <=50K
57, 7th-8th,10, United-States, <=50K
58, HS-grad,40, United-States, <=50K
41, HS-grad,40, United-States, <=50K
23, HS-grad,40, United-States, <=50K
47, HS-grad,40, United-States, <=50K
72, Prof-school,28, United-States, >50K
26, Bachelors,38, United-States, <=50K
45, Some-college,40, United-States, <=50K
48, Prof-school,50, United-States, >50K
23, Some-college,40, United-States, <=50K
20, HS-grad,40, United-States, <=50K
18, 11th,15, Peru, <=50K
27, Bachelors,40, United-States, <=50K
25, HS-grad,35, United-States, <=50K
45, HS-grad,30, United-States, <=50K
53, Some-college,40, United-States, <=50K
54, Some-college,45, United-States, >50K
41, HS-grad,40, United-States, >50K
23, 9th,35, Mexico, <=50K
17, 10th,18, United-States, <=50K
42, HS-grad,40, United-States, <=50K
61, 12th,40, United-States, <=50K
57, Some-college,38, United-States, >50K
21, Some-college,35, United-States, <=50K
44, Some-college,40, United-States, >50K
48, Assoc-acdm,44, United-States, <=50K
46, Prof-school,48, United-States, <=50K
37, HS-grad,86, United-States, <=50K
35, HS-grad,54, United-States, <=50K
27, Bachelors,40, United-States, <=50K
28, Some-college,40, India, <=50K
19, HS-grad,10, United-States, <=50K
63, Bachelors,50, United-States, >50K
69, HS-grad,40, United-States, <=50K
69, Assoc-acdm,6, Italy, <=50K
36, Assoc-voc,40, Germany, <=50K
20, 12th,35, United-States, <=50K
28, Bachelors,50, United-States, <=50K
58, HS-grad,38, United-States, <=50K
48, HS-grad,40, United-States, <=50K
39, Some-college,56, United-States, <=50K
38, HS-grad,44, United-States, <=50K
50, Assoc-acdm,40, United-States, <=50K
35, Bachelors,40, United-States, <=50K
45, Bachelors,50, United-States, <=50K
38, Some-college,38, United-States, <=50K
54, Assoc-acdm,55, United-States, >50K
42, Bachelors,12, England, <=50K
32, 10th,40, ?, <=50K
55, Doctorate,70, ?, >50K
63, Some-college,30, United-States, <=50K
21, 9th,48, Mexico, <=50K
62, Masters,30, United-States, >50K
46, Bachelors,40, United-States, >50K
43, Some-college,40, United-States, <=50K
35, HS-grad,60, United-States, <=50K
37, 9th,40, United-States, <=50K
51, HS-grad,45, Mexico, <=50K
45, Bachelors,72, Canada, >50K
19, 12th,20, United-States, <=50K
61, HS-grad,40, United-States, >50K
61, 9th,65, United-States, <=50K
21, HS-grad,40, United-States, <=50K
45, HS-grad,40, United-States, <=50K
38, Bachelors,50, United-States, >50K
28, Bachelors,40, United-States, >50K
40, Bachelors,35, United-States, <=50K
32, HS-grad,40, United-States, <=50K
55, Some-college,35, United-States, <=50K
64, HS-grad,23, United-States, <=50K
34, HS-grad,40, United-States, <=50K
19, Some-college,60, United-States, <=50K
58, Some-college,40, United-States, <=50K
46, Assoc-acdm,55, United-States, <=50K
44, Assoc-voc,40, United-States, <=50K
31, Some-college,40, United-States, <=50K
31, HS-grad,40, United-States, <=50K
39, Some-college,45, United-States, >50K
19, 12th,18, United-States, <=50K
56, HS-grad,40, United-States, <=50K
53, 9th,40, United-States, <=50K
68, Masters,18, ?, <=50K
69, HS-grad,18, United-States, <=50K
62, Some-college,40, United-States, >50K
62, HS-grad,40, United-States, <=50K
39, HS-grad,40, United-States, <=50K
45, Assoc-acdm,40, United-States, <=50K
29, Some-college,50, United-States, <=50K
33, Some-college,40, United-States, <=50K
34, Some-college,40, United-States, >50K
29, HS-grad,40, United-States, <=50K
65, 11th,35, United-States, >50K
18, Some-college,35, United-States, <=50K
22, HS-grad,40, United-States, <=50K
30, Bachelors,40, United-States, >50K
44, Bachelors,40, United-States, >50K
48, Some-college,20, United-States, <=50K
52, HS-grad,45, United-States, <=50K
53, Bachelors,20, China, >50K
48, HS-grad,40, United-States, <=50K
25, Bachelors,40, United-States, <=50K
41, Bachelors,50, United-States, >50K
37, HS-grad,40, United-States, <=50K
55, 10th,45, United-States, <=50K
67, HS-grad,38, United-States, <=50K
36, Some-college,45, United-States, <=50K
47, HS-grad,52, United-States, <=50K
36, HS-grad,40, United-States, <=50K
25, Bachelors,16, United-States, <=50K
19, 9th,16, Mexico, <=50K
24, 7th-8th,40, United-States, <=50K
30, Some-college,25, United-States, <=50K
17, 11th,16, United-States, <=50K
28, Bachelors,40, United-States, <=50K
34, Assoc-voc,45, United-States, <=50K
35, Some-college,46, United-States, <=50K
24, Some-college,40, United-States, <=50K
43, HS-grad,35, United-States, >50K
20, HS-grad,40, ?, <=50K
55, Masters,40, United-States, >50K
22, Some-college,35, United-States, <=50K
20, Some-college,50, United-States, <=50K
44, HS-grad,40, United-States, <=50K
38, Assoc-acdm,40, United-States, <=50K
53, 9th,25, United-States, <=50K
26, Some-college,48, United-States, <=50K
58, Some-college,40, United-States, >50K
23, HS-grad,40, United-States, <=50K
53, 1st-4th,50, United-States, <=50K
35, HS-grad,40, United-States, <=50K
41, HS-grad,62, United-States, <=50K
31, HS-grad,40, United-States, <=50K
50, HS-grad,40, United-States, <=50K
57, 9th,55, United-States, >50K
25, 11th,40, United-States, <=50K
23, HS-grad,40, United-States, <=50K
48, Bachelors,50, United-States, <=50K
34, Some-college,60, United-States, <=50K
37, Some-college,40, ?, <=50K
43, Bachelors,45, India, <=50K
20, Some-college,20, United-States, <=50K
40, Bachelors,75, United-States, >50K
27, Some-college,40, United-States, <=50K
35, 10th,40, United-States, <=50K
33, Bachelors,40, United-States, <=50K
57, Some-college,40, United-States, <=50K
43, Assoc-acdm,40, United-States, <=50K
40, Assoc-acdm,55, United-States, >50K
54, Some-college,55, United-States, <=50K
28, Some-college,40, United-States, <=50K
32, HS-grad,40, United-States, <=50K
49, HS-grad,50, United-States, >50K
52, HS-grad,40, United-States, <=50K
41, 10th,60, United-States, <=50K
19, HS-grad,40, United-States, <=50K
33, HS-grad,42, United-States, <=50K
21, Some-college,40, United-States, <=50K
25, Bachelors,32, United-States, <=50K
44, 11th,44, United-States, <=50K
20, Some-college,40, United-States, <=50K
46, 10th,37, China, <=50K
39, HS-grad,50, United-States, <=50K
34, HS-grad,40, United-States, <=50K
19, HS-grad,35, United-States, <=50K
27, HS-grad,40, United-States, >50K
53, 9th,40, United-States, <=50K
46, Assoc-voc,40, United-States, <=50K
23, Bachelors,40, United-States, <=50K
39, Some-college,40, Philippines, <=50K
30, HS-grad,40, United-States, <=50K
53, Masters,45, United-States, >50K
33, 9th,40, United-States, <=50K
22, Some-college,40, United-States, <=50K
44, Some-college,35, United-States, <=50K
30, Some-college,40, United-States, <=50K
66, Some-college,20, United-States, <=50K
39, Bachelors,40, United-States, <=50K
37, HS-grad,50, United-States, >50K
34, HS-grad,40, United-States, <=50K
17, 11th,20, United-States, <=50K
43, Bachelors,60, United-States, >50K
46, Bachelors,50, United-States, >50K
17, 11th,20, United-States, <=50K
60, 7th-8th,40, Poland, <=50K
63, Masters,40, United-States, <=50K
42, Assoc-acdm,40, United-States, <=50K
30, 9th,40, Mexico, <=50K
33, HS-grad,40, United-States, <=50K
