LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,SellingDate,BuildingDate,RemodAddDate
98.0,8731,5,5,0.0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,2,495,0,0,216,0,126,0,0,144000,2007-01-05,1920-01-01,1950-01-04
60.0,7350,5,7,0.0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,139000,2008-01-06,1951-01-05,1951-01-05
0.0,10304,5,7,44.0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,2,484,448,96,0,0,0,0,0,197500,2009-01-10,1976-01-07,1976-01-07
0.0,9000,5,3,0.0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0,0,0,24,0,0,0,0,0,80000,2008-01-07,1959-01-08,1959-01-08
60.0,12180,4,4,0.0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,80000,2010-01-07,1941-01-08,1950-01-04
52.0,6240,5,6,0.0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1,225,0,0,0,0,0,0,0,149000,2006-01-08,1928-01-02,1950-01-04
0.0,11200,6,5,85.0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,2,403,165,26,0,0,0,0,0,180000,2006-01-05,1985-01-08,1985-01-08
75.0,12000,7,7,0.0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1,234,0,0,0,0,0,0,0,174500,2009-01-07,1941-01-06,1950-01-06
0.0,5700,7,7,0.0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1,288,0,0,176,0,0,0,0,116900,2008-01-08,1926-01-05,1950-01-09
50.0,9000,7,9,0.0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,2,324,0,0,0,0,0,0,0,143000,2009-01-07,1920-01-04,1988-01-10
57.0,8280,6,5,0.0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,124000,2007-01-11,1950-01-02,1950-01-02
134.0,17755,5,4,132.0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,2,528,0,140,0,0,100,0,0,149900,2006-01-11,1959-01-10,1959-01-10
90.0,14115,6,7,0.0,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,2,470,0,0,280,0,0,0,0,230000,2006-01-07,1956-01-04,2004-01-09
0.0,5890,6,8,0.0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,1,432,0,0,96,0,0,0,0,120500,2008-01-06,1930-01-05,2007-01-09
0.0,13700,7,6,288.0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,2,492,60,84,0,0,273,0,0,201800,2008-01-05,1965-01-08,1988-01-03
90.0,10768,5,8,0.0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,2,528,0,21,0,0,180,0,0,218000,2007-01-07,1976-01-06,2004-01-11
85.0,9350,5,8,0.0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,2,502,0,92,0,96,0,0,0,179900,2008-01-10,1965-01-11,1999-01-02
34.0,5001,7,5,166.0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,230000,2009-01-07,2007-01-05,2008-01-03
92.0,11932,8,5,186.0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,3,830,0,24,0,0,0,0,0,235128,2008-01-06,2007-01-04,2008-01-03
76.0,9120,6,6,270.0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,2,540,0,69,0,0,0,0,0,185000,2008-01-07,1974-01-07,1974-01-07
24.0,2280,6,5,0.0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,2,440,26,0,0,0,0,0,0,146000,2010-01-07,1978-01-03,1978-01-03
0.0,14778,6,7,72.0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,2,924,108,0,0,216,0,0,0,224000,2008-01-11,1954-01-09,2006-01-06
109.0,8724,5,5,0.0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,2,450,0,0,0,0,0,0,0,129000,2007-01-05,1968-01-10,1968-01-10
60.0,12900,4,4,0.0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,2,400,120,0,0,0,0,0,0,108959,2008-01-01,1969-01-05,1969-01-05
0.0,16157,5,7,0.0,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,2,588,168,180,0,0,0,0,0,194000,2007-01-06,1978-01-09,1978-01-09
64.0,10475,8,5,72.0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,776,160,33,0,0,0,0,0,245350,2010-01-02,2008-01-11,2008-01-11
58.0,10852,6,5,0.0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2,472,0,38,0,0,0,0,0,173000,2006-01-02,2000-01-08,2000-01-08
120.0,13728,6,7,0.0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,2,540,0,0,0,0,90,0,0,235000,2008-01-07,1935-01-11,1986-01-10
118.0,35760,10,5,1378.0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,3,807,361,76,0,0,0,0,0,625000,2006-01-07,1995-01-03,1996-01-05
76.0,9880,6,6,0.0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1,358,203,0,0,0,0,576,0,171000,2008-01-07,1977-01-04,1977-01-04
76.0,9120,6,6,0.0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,2,433,0,0,0,0,288,0,1400,163000,2008-01-11,1958-01-03,1958-01-03
35.0,4017,7,5,0.0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,625,0,54,0,0,0,0,0,171900,2008-01-03,2006-01-04,2007-01-10
138.0,18030,5,6,0.0,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,0,0,122,0,0,0,0,0,0,200500,2007-01-03,1946-01-06,1994-01-01
80.0,16560,6,8,0.0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,2,360,0,0,0,0,0,0,0,239000,2006-01-07,1932-01-09,1950-01-03
85.0,10678,8,5,337.0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,2,541,0,33,0,0,0,0,0,285000,2007-01-04,1992-01-09,2000-01-03
37.0,6951,5,5,0.0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1,264,362,0,0,0,0,0,0,119500,2008-01-10,1984-01-02,1985-01-11
0.0,3950,6,8,0.0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,1,210,0,0,116,0,0,0,0,115000,2009-01-12,1926-01-02,2004-01-03
54.0,7681,5,6,0.0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1,186,192,0,102,0,0,0,0,154900,2009-01-07,1921-01-05,1950-01-07
77.0,8335,5,5,0.0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,0,0,0,36,190,0,0,0,0,93000,2006-01-04,1954-01-10,1954-01-10
0.0,11170,7,5,0.0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,2,693,0,0,0,0,0,0,0,250000,2006-01-04,1990-01-08,1991-01-01
64.0,5587,8,5,186.0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2,482,162,53,0,153,0,0,0,392500,2008-01-11,2008-01-06,2008-01-06
160.0,15623,10,5,0.0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,3,813,171,78,0,0,0,555,0,745000,2007-01-07,1996-01-07,1996-01-07
60.0,10800,5,6,0.0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,2,720,229,0,0,0,0,0,0,120000,2006-01-06,1920-01-08,1950-01-03
50.0,35133,5,4,226.0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,3,995,0,263,0,0,263,0,0,186700,2007-01-05,1963-01-11,1963-01-11
60.0,9738,5,7,0.0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1,392,0,0,236,0,0,0,0,104900,2006-01-03,1924-01-02,1950-01-03
107.0,10615,3,5,0.0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,2,420,0,74,0,0,0,0,0,95000,2009-01-08,1900-01-10,1970-01-12
89.0,12461,8,5,0.0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,3,757,0,114,192,0,0,0,0,262000,2006-01-07,1994-01-02,1995-01-06
68.0,8935,7,5,95.0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2,493,144,68,0,0,0,0,0,195000,2009-01-07,2002-01-05,2002-01-05
60.0,7500,7,5,0.0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,2,442,140,60,0,0,0,0,0,189000,2010-01-06,1999-01-08,1999-01-08
0.0,32463,4,4,149.0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,4,1356,439,0,0,0,0,0,0,168000,2007-01-03,1961-01-04,1975-01-01
24.0,2645,8,5,456.0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,2,492,206,0,0,0,0,0,0,174000,2007-01-11,1999-01-11,2000-01-01
60.0,9600,5,8,0.0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,1,250,0,0,84,0,0,0,0,125000,2007-01-07,1925-01-03,1994-01-12
0.0,4500,6,5,425.0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,2,402,0,304,0,0,0,0,0,165000,2009-01-06,1999-01-06,1999-01-06
80.0,9364,6,7,143.0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1,299,379,36,0,0,0,0,0,158000,2010-01-03,1969-01-07,1969-01-07
51.0,8029,6,5,0.0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2,400,100,24,0,0,0,0,0,176000,2008-01-07,2005-01-10,2005-01-10
58.0,14054,7,5,0.0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,219210,2006-01-11,2006-01-06,2006-01-06
65.0,8850,7,6,0.0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1,225,0,0,330,0,0,0,0,144000,2006-01-07,1916-01-02,1950-01-03
70.0,9100,7,5,0.0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2,573,356,0,0,0,0,0,0,178000,2009-01-06,2001-01-02,2001-01-02
75.0,11235,4,5,51.0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,2,459,0,82,0,0,0,0,0,148000,2006-01-10,1963-01-02,1979-01-09
71.0,9353,4,5,0.0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,116050,2006-01-07,1970-01-03,1970-01-03
80.0,10400,7,5,0.0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,2,546,198,36,0,0,0,0,0,197900,2009-01-03,1998-01-06,1998-01-06
50.0,6000,5,8,0.0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1,216,0,0,208,0,0,0,0,117000,2009-01-05,1925-01-11,1997-01-12
75.0,9750,7,5,171.0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,2,451,74,234,0,0,0,0,0,213000,2009-01-10,2000-01-03,2001-01-03
78.0,10140,5,6,0.0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,2,495,0,88,0,0,0,0,0,153500,2006-01-07,1975-01-11,1975-01-11
90.0,14684,7,7,234.0,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,3,701,84,70,0,0,0,0,0,271900,2009-01-06,1990-01-09,1991-01-01
0.0,8900,4,4,0.0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1,384,0,42,0,0,0,0,0,107000,2006-01-11,1966-01-02,1966-01-02
70.0,9135,6,5,120.0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2,544,192,23,0,0,0,0,0,200000,2006-01-05,2003-01-04,2003-01-04
70.0,7763,5,7,0.0,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,2,506,0,0,0,0,0,0,0,140000,2008-01-10,1962-01-07,1980-01-03
70.0,11218,6,5,0.0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,2,462,635,104,0,0,0,0,400,189000,2010-01-05,1992-01-06,1992-01-06
152.0,12134,8,7,0.0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,2,492,325,12,0,0,0,0,0,164000,2010-01-06,1988-01-12,2005-01-07
50.0,9340,4,6,0.0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1,234,0,113,0,0,0,0,0,113000,2009-01-08,1941-01-05,1950-01-09
0.0,10246,4,9,0.0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,1,364,88,0,0,0,0,0,0,145000,2006-01-05,1965-01-09,2001-01-11
69.0,10205,5,5,0.0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1,300,150,72,0,0,0,0,0,134500,2006-01-05,1962-01-09,1962-01-09
99.0,7094,5,5,0.0,340,894,894,0,0,894,0,0,1,0,3,1,5,0,1,384,0,0,0,0,0,0,0,125000,2007-01-05,1966-01-04,1966-01-04
68.0,8930,6,5,0.0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,112000,2010-01-04,1978-01-02,1978-01-02
72.0,8640,8,5,72.0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,2,552,135,112,0,0,0,0,0,229456,2009-01-09,2009-01-06,2009-01-06
52.0,6240,4,5,0.0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,80500,2006-01-07,1947-01-02,1950-01-05
21.0,1680,6,5,236.0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,0,0,201,0,0,0,0,0,0,91500,2006-01-04,1971-01-12,1971-01-12
66.0,7800,5,5,0.0,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1,288,0,0,0,0,0,0,0,115000,2006-01-11,1964-01-09,1964-01-09
55.0,8250,5,5,0.0,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,1,322,0,63,0,0,0,0,0,134000,2008-01-08,1968-01-09,1968-01-09
78.0,10496,6,6,320.0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1,315,0,0,0,0,0,0,0,143000,2007-01-01,1949-01-03,1950-01-05
89.0,10680,5,3,44.0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,2,528,0,30,0,0,0,0,0,137900,2006-01-10,1951-01-04,1951-01-04
60.0,15384,7,5,0.0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,184000,2008-01-02,2004-01-10,2005-01-04
65.0,10482,6,8,63.0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,145000,2007-01-06,1958-01-07,1958-01-07
86.0,14598,6,5,74.0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,3,668,100,18,0,0,0,0,0,214000,2008-01-01,2007-01-12,2007-01-12
72.0,8872,5,8,300.0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,2,576,0,240,0,0,0,0,0,147000,2008-01-12,1965-01-02,2008-01-03
65.0,8769,9,5,766.0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,3,1052,0,72,0,0,224,0,0,367294,2008-01-10,2008-01-04,2008-01-04
70.0,7910,5,5,0.0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,1,404,0,0,0,0,0,0,0,127000,2008-01-08,1960-01-03,1960-01-03
0.0,18890,5,5,1.0,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,2,600,155,24,145,0,0,0,8300,190000,2007-01-08,1977-01-05,1977-01-05
70.0,7728,5,6,120.0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,2,540,0,18,0,0,0,0,0,132500,2006-01-05,1962-01-12,1962-01-12
70.0,9842,4,5,0.0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,2,462,0,0,0,0,0,0,0,101800,2007-01-03,1962-01-06,1962-01-06
0.0,12160,5,5,180.0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,2,531,0,0,0,0,0,0,0,142000,2010-01-05,1959-01-11,1959-01-11
55.0,8525,5,6,0.0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,0,0,0,192,0,0,0,0,0,130000,2008-01-11,1911-01-12,1950-01-10
96.0,13132,5,5,0.0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,1,180,203,40,0,0,0,0,0,138887,2006-01-07,1914-01-08,1950-01-08
36.0,2628,7,5,106.0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,175500,2010-01-06,2003-01-03,2003-01-03
41.0,12393,7,5,0.0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,195000,2006-01-09,2004-01-11,2005-01-04
63.0,13072,6,5,0.0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,142500,2006-01-03,2005-01-07,2005-01-07
64.0,9037,8,5,32.0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,2,472,120,33,0,0,0,0,0,265900,2007-01-12,2006-01-11,2006-01-11
65.0,8158,7,5,252.0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2,543,0,63,0,0,0,0,0,224900,2008-01-07,2003-01-09,2003-01-09
85.0,10625,7,6,81.0,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,2,528,0,120,0,0,0,0,0,170000,2010-01-01,1974-01-04,1974-01-04
0.0,11435,8,7,0.0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2,400,0,0,0,0,0,0,0,230000,2006-01-06,1929-01-06,1950-01-04
78.0,12090,6,7,74.0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,2,477,268,112,0,0,147,0,0,178000,2007-01-01,1984-01-02,2003-01-10
0.0,12328,6,5,335.0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,3,888,0,0,0,0,0,0,0,169900,2010-01-05,1976-01-08,1976-01-08
60.0,9600,6,5,0.0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,2,396,0,0,259,0,0,0,0,129500,2008-01-04,1917-01-03,1950-01-09
60.0,7200,5,7,0.0,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1,276,0,80,0,0,0,0,0,119000,2007-01-05,1950-01-01,1950-01-01
93.0,11160,7,5,0.0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,2,522,0,0,0,0,0,0,0,244000,2010-01-04,1968-01-09,1968-01-09
0.0,3136,7,5,163.0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2,478,148,36,0,0,0,0,0,171750,2006-01-03,2003-01-06,2003-01-06
62.0,9858,5,6,0.0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1,288,33,0,0,0,0,0,600,130000,2009-01-11,1968-01-07,1968-01-07
0.0,17542,7,7,0.0,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,2,518,220,47,0,0,0,0,0,294000,2007-01-07,1974-01-03,2003-01-12
60.0,6931,7,5,92.0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2,397,178,128,0,0,0,0,0,165400,2008-01-07,2003-01-02,2004-01-09
52.0,6240,6,6,0.0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,1,560,0,0,0,0,120,0,0,127500,2007-01-11,1931-01-01,1950-01-09
91.0,14303,8,5,554.0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,2,691,262,36,0,0,0,0,0,301500,2008-01-08,1994-01-08,1994-01-08
56.0,4060,5,8,0.0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,0,0,0,96,0,0,0,0,0,99900,2009-01-07,1922-01-01,1950-01-07
59.0,9587,7,5,182.0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2,400,212,0,0,0,0,0,0,190000,2008-01-07,2005-01-06,2005-01-06
65.0,9750,6,8,0.0,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,2,460,180,0,0,0,80,0,0,151000,2008-01-07,1969-01-07,1969-01-07
0.0,24682,6,5,0.0,841,841,892,783,0,1675,0,0,2,1,3,1,7,1,2,502,0,103,0,0,0,0,0,181000,2009-01-06,1999-01-01,1999-01-01
80.0,9600,5,6,0.0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1,338,0,0,0,0,0,0,0,128900,2009-01-06,1956-01-10,1956-01-10
0.0,11250,4,5,0.0,1104,1104,1104,684,0,1788,1,0,1,0,5,1,8,2,1,304,120,0,0,0,0,0,0,161500,2009-01-11,1957-01-10,1989-01-09
60.0,13515,6,6,0.0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,2,520,0,0,126,0,0,0,0,180500,2007-01-07,1919-01-07,1950-01-05
34.0,4060,6,5,0.0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,2,511,144,68,0,0,0,0,0,181000,2008-01-08,1998-01-07,1999-01-07
35.0,3735,7,5,218.0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,2,506,0,34,0,0,0,0,0,183900,2006-01-03,1999-01-04,1999-01-04
60.0,10120,7,4,0.0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1,308,0,0,264,0,0,0,0,122000,2007-01-01,1910-01-09,1950-01-10
89.0,13214,9,5,0.0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,3,746,144,76,0,0,0,0,0,378500,2010-01-05,2008-01-02,2009-01-08
0.0,14100,8,9,632.0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,3,1014,314,12,0,0,0,0,0,381000,2008-01-05,1935-01-09,1997-01-05
78.0,11344,5,5,180.0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1,315,0,0,0,0,0,0,0,144000,2007-01-07,1958-01-05,1958-01-05
0.0,23595,7,6,0.0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,2,586,268,0,0,0,0,0,0,260000,2010-01-04,1979-01-04,1979-01-04
0.0,9156,6,7,0.0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,462,0,0,0,0,0,0,0,185750,2009-01-08,1968-01-02,1968-01-02
0.0,13526,5,6,114.0,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1,288,180,0,0,0,0,0,0,137000,2006-01-11,1965-01-03,1965-01-03
124.0,11512,6,7,84.0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,1,312,0,0,0,0,163,0,0,177000,2008-01-05,1959-01-08,2006-01-04
53.0,5362,5,6,0.0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,2,552,242,0,81,0,0,0,0,139000,2007-01-11,1910-01-09,2003-01-08
95.0,11345,5,5,567.0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,2,400,0,0,0,0,0,0,0,137000,2007-01-07,1948-01-04,1950-01-04
0.0,12936,6,6,0.0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,2,497,294,116,0,0,0,0,0,162000,2009-01-12,1972-01-12,1972-01-12
0.0,17871,6,5,359.0,1152,1680,1724,0,0,1724,1,0,1,1,3,1,7,1,2,480,0,0,0,0,0,0,0,197900,2009-01-06,1967-01-12,1976-01-08
60.0,7500,4,4,0.0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,2,528,30,0,164,0,0,0,0,68400,2010-01-04,1920-01-08,1950-01-07
67.0,9808,7,5,110.0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,2,544,0,72,0,0,0,0,0,227000,2009-01-03,2002-01-03,2002-01-03
50.0,8049,7,5,54.0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,2,484,0,58,0,0,90,0,0,180000,2006-01-07,1990-01-03,1990-01-03
61.0,8800,5,7,0.0,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,2,484,0,0,0,0,288,0,0,150500,2009-01-09,1977-01-09,2008-01-09
94.0,9400,6,5,0.0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,0,0,128,0,0,0,0,0,0,139000,2010-01-04,1971-01-02,1971-01-02
50.0,9638,6,7,0.0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1,336,272,0,42,0,116,0,0,169000,2010-01-03,1919-01-08,1990-01-12
50.0,6000,6,6,0.0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,1,280,45,0,0,0,0,0,0,132500,2009-01-05,1939-01-12,1950-01-12
0.0,9790,6,5,451.0,678,1328,1328,0,0,1328,1,0,1,1,3,1,6,2,2,528,0,26,0,0,0,0,0,143000,2010-01-06,1963-01-05,1963-01-05
0.0,36500,5,5,621.0,812,1624,1582,0,0,1582,0,1,2,0,4,1,7,0,2,390,168,198,0,0,0,0,0,190000,2006-01-06,1964-01-08,1964-01-08
40.0,5664,8,5,0.0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,2,499,212,59,0,0,0,0,0,278000,2009-01-10,2000-01-08,2000-01-08
86.0,11065,8,5,788.0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,3,753,177,74,0,0,0,0,0,281000,2006-01-10,2006-01-03,2006-01-03
0.0,14112,5,7,86.0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,2,484,227,0,0,0,0,0,0,180500,2010-01-04,1964-01-09,1964-01-09
21.0,1680,5,7,268.0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,1,264,185,0,0,0,0,0,0,119500,2009-01-02,1972-01-01,1972-01-01
60.0,6600,5,4,0.0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,1,432,0,287,0,0,0,0,0,107500,2009-01-12,1892-07-01,1965-01-06
78.0,10140,7,5,0.0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,2,528,0,28,0,0,259,0,0,162900,2006-01-03,1976-01-07,1976-01-07
60.0,8172,5,7,0.0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,2,572,0,0,0,0,0,0,0,115000,2006-01-04,1955-01-06,1990-01-10
70.0,8400,5,5,168.0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1,288,356,0,0,0,0,0,0,138500,2006-01-11,1968-01-06,1968-01-06
80.0,8700,5,6,148.0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,2,525,192,20,123,0,0,0,0,155000,2008-01-12,1963-01-10,1963-01-10
35.0,3675,6,5,82.0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,2,525,0,44,0,0,0,0,0,140000,2006-01-06,2005-01-04,2006-01-04
75.0,7500,5,7,0.0,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1,305,218,0,0,0,0,0,0,154000,2010-01-05,1959-01-04,1994-01-04
0.0,10762,7,5,344.0,284,978,1005,978,0,1983,0,0,2,1,3,1,9,1,2,490,0,0,0,0,0,0,0,225000,2009-01-05,1999-01-05,1999-01-05
0.0,7500,6,7,0.0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,1,213,0,0,0,0,224,0,0,177500,2009-01-11,1942-01-07,1950-01-01
92.0,10120,8,5,391.0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,3,844,309,78,0,0,0,0,0,290000,2006-01-12,1994-01-10,1994-01-10
73.0,8688,7,5,228.0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,3,834,208,59,0,0,0,0,0,232000,2006-01-04,2005-01-08,2005-01-08
