observation_id,Type,Date,Part of a policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,station,Search Outcome
a4d00efb-ed55-4b5f-a472-4579cb5627e2,Person and Vehicle search,2018-06-22T11:48:00+00:00,False,53.809329000000005,-1.571918,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,west-yorkshire,False
22873a8f-b76a-4932-bbf6-df0e3fe01bb9,Person and Vehicle search,2019-03-23T15:53:00+00:00,False,51.524281,0.005866,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
e3bb6dbb-e705-4be7-8efd-19adf3e6ada1,Person search,2019-02-02T16:43:00+00:00,False,51.511749,-0.0139389999999999,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
8cc60c8c-05e8-4cbf-8cc1-6fe60771b175,Person search,2019-04-09T08:48:00+00:00,,51.5174,-0.082914,Male,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,btp,False
59c162d7-ae39-4479-ae80-145234fbea3e,Person search,2019-08-19T20:50:00+00:00,False,51.534657,0.145698,Male,18-24,White - Irish,White,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
06053dd8-cb09-47b0-82c6-703addf117c6,Person and Vehicle search,2018-09-02T23:55:00+00:00,False,51.558159,-0.008051,Male,over 34,Other ethnic group - Not stated,Asian,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,,metropolitan,False
b9100a14-c871-4907-b728-4b85a89c92bb,Person search,2019-11-01T15:30:00+00:00,False,51.52702,-0.10257,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
bf365c1a-afa6-4013-9559-526c17cf9f11,Person search,2019-02-26T10:30:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,False,False,west-yorkshire,False
935f1ade-e2a0-49d8-a223-dc3e3ac8faf2,Person search,2018-10-19T22:30:00+00:00,False,51.604543,-0.07053,Male,25-34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
1d29d2e3-2526-4a7b-abfd-42e5c65f2b44,Person search,2019-07-26T01:03:25+00:00,,53.388761,-3.021914,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,merseyside,True
c2bbf369-8df0-40f5-9a82-0e20f0a91b28,Person search,2019-01-20T17:40:00+00:00,,53.046112,-2.196944,Male,25-34,Mixed/Multiple ethnic groups - White and Black Caribbean,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,staffordshire,False
d8781954-e874-4baa-812c-5d3d22edbb49,Person search,2018-06-20T21:30:00+00:00,False,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,,,devon-and-cornwall,False
ba700fb5-7f3d-47b2-90a2-0253b9a39118,Person and Vehicle search,2019-06-08T16:16:00+00:00,False,54.93203199999999,-5.89272,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,kent,False
de3c4f7f-6aa3-475a-b1a4-a5464ec10d6d,Person search,2019-09-25T21:50:00+00:00,False,51.615549,-0.111924,Male,10-17,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
85ce2179-f8bd-44c4-8308-78d5601bf894,Person search,2019-10-28T14:30:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
1c285c62-abda-4b48-9c95-7adba55ad78b,Person search,2018-09-28T06:50:00+00:00,,52.6267,1.30698,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,btp,False
1e4ab9e5-dadc-4f04-bb71-5198432f8ac6,Person search,2019-04-04T17:50:00+00:00,False,51.574807,-0.086005,Male,10-17,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
89cd735e-1d4c-45a5-8190-bf1d84ce8011,Person search,2019-03-02T12:15:00+00:00,False,51.526086,-0.018894,Male,10-17,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
f310ec35-fdc2-4c31-a06f-69ebcd27cd52,Person search,2019-07-22T18:01:00+00:00,True,51.524168,0.56291,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,essex,True
95474e89-38d2-4b62-8cd0-eb7d963b1423,Person search,2019-07-15T11:30:00+00:00,False,51.514915,-0.169241,Female,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
43dbaa88-7cf5-46cb-89b4-9b8c70849fe8,Person and Vehicle search,2019-03-25T16:40:00+00:00,False,51.595001,0.038102,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
89a1315d-56ca-4296-933b-cf430077af1e,Person search,2018-12-13T00:00:00+00:00,False,50.854848,0.578634,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,sussex,False
a2b758db-76c6-42df-9df2-c5b0ebf04ded,Person search,2019-06-13T17:55:00+00:00,False,51.491798,-0.1932019999999999,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
4101ede3-0082-4119-aca9-a1269238250c,Person search,2019-07-31T18:43:00+00:00,,52.631954,-1.124083,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,leicestershire,False
6d4ca4f1-67ee-4102-b03d-d1143a77b59d,Person search,2019-09-26T12:20:00+00:00,False,51.412554,-0.300713,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
e70f007b-1348-4ede-87a4-7d5523412bfb,Person search,2019-09-19T20:53:00+00:00,False,51.532548,-0.13889,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
1ce0a60c-72d7-491e-88db-76db4d3d00fe,Person search,2019-12-25T11:11:20+00:00,,54.686727000000005,-1.219711,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,,cleveland,False
c5f67a3d-ee1e-4927-a91c-4da19919fecd,Person and Vehicle search,2018-03-17T09:50:00+00:00,False,53.797731000000006,-1.599469,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,False,False,west-yorkshire,False
cdcc56cd-c397-4607-8713-06650db782f4,Person and Vehicle search,2019-02-17T00:30:00+00:00,False,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,devon-and-cornwall,True
31bc6299-cfe4-4559-823b-dcb12eda186b,Person and Vehicle search,2018-09-20T15:24:00+00:00,False,51.472207,-0.0676809999999999,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
843f1c22-7209-4500-9891-0264cb2ea195,Person search,2019-08-15T14:39:28+00:00,,53.479867000000006,-2.9056330000000004,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
1e5b90bc-e689-4d54-9c22-ccc59ed1afb0,Person and Vehicle search,2019-11-02T22:40:00+00:00,False,51.991523,-0.4266569999999999,Male,over 34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,bedfordshire,False
ea67f49e-109d-476e-9b1f-6bbe94036969,Person and Vehicle search,2018-01-26T23:20:00+00:00,False,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,False,False,devon-and-cornwall,False
a566be69-88b1-4299-9e88-6e1190611808,Person search,2019-09-27T22:22:00+00:00,False,51.739658,-0.002946,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,hertfordshire,False
1eafd5b9-6c3a-48a1-8aef-8c1587af16b6,Person and Vehicle search,2018-08-18T01:20:00+00:00,False,51.578657,0.178947,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
a893aa58-9e9d-40ed-a056-ee9617e03986,Person search,2019-08-09T22:13:00+00:00,False,,,Male,10-17,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,,south-yorkshire,False
fe45e556-ef67-4418-8a96-3769e213cd32,Person search,2018-07-23T14:43:00+00:00,,52.89809399999999,-1.480217,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,derbyshire,False
eaa5acf8-ee42-4af8-bc9d-967cc41c717b,Person search,2019-11-18T03:30:00+00:00,False,51.458972,-0.173813,Male,25-34,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
f99d1566-6276-41b5-a514-114d90ebabc4,Person search,2019-10-06T13:50:00+00:00,False,51.465922,-0.365705,Male,10-17,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,,,metropolitan,False
484257d1-8a67-4e3e-b31d-2486f36bb21f,Person and Vehicle search,2019-03-07T21:00:00+00:00,False,51.549626,-0.054738,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
449d8cdf-19f2-4a0f-bd30-2d0faa382abc,Person search,2019-05-17T00:52:00+00:00,False,,,Male,18-24,Asian/Asian British - Pakistani,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,,south-yorkshire,False
f539bd3e-9169-4071-a933-927f70fbda81,Person and Vehicle search,2019-11-25T21:30:00+00:00,False,51.581262,-0.071083,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
b91e68fb-ce82-4b13-a697-04a8fbf0021d,Person and Vehicle search,2018-02-23T19:56:46+00:00,,53.472594,-2.7193400000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,merseyside,True
b4c558e6-e81c-4acb-844c-c3bd1785fe9d,Person search,2019-08-30T12:51:16+00:00,,53.451731,-2.737102,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,merseyside,False
764719cb-0d80-4b96-8c25-39be330b5219,Person search,2018-06-28T19:25:00+00:00,False,51.493333,-0.090298,Male,25-34,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
2e8531e3-c3a5-473e-b5a2-ec4f0385a3d8,Person search,2018-08-29T12:30:00+00:00,False,51.429685,0.046015,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,,metropolitan,False
2bdea27c-2168-4884-9bda-68a862aea7e1,Person and Vehicle search,2019-10-11T08:10:00+00:00,True,51.441219,0.7582260000000001,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,kent,False
6b07576b-e2f6-42bd-9fd6-c4a20ba5c591,Person and Vehicle search,2019-10-12T23:50:00+00:00,False,51.461004,-0.1158759999999999,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
062f1f99-620f-456b-954a-05090244a594,Person and Vehicle search,2019-09-24T22:45:00+00:00,False,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,,,thames-valley,False
68542e1f-c798-48fc-8c83-294536fce36d,Person search,2018-02-14T14:06:52+00:00,,53.458961,-3.009668,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
bf010ab9-4719-4567-9f97-047185bb39ff,Person search,2019-11-01T22:30:00+00:00,False,51.43836,-0.142894,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
22ae4ffc-94f9-4b47-aace-7e54a9b0a6b5,Person search,2019-09-19T17:30:00+00:00,False,51.379182,-0.103201,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
23047432-d492-42ef-8b3b-64986352a09c,Person search,2018-06-07T10:01:00+00:00,False,51.792954,1.164592,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,essex,False
56dfb73c-82eb-457c-8698-4416213f3364,Person and Vehicle search,2018-02-10T21:00:00+00:00,,53.561424,-2.750754,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False,lancashire,True
6743bf43-8c86-43d4-9418-4c0456092588,Person search,2018-05-17T02:10:00+00:00,,51.011633,-3.107953,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,avon-and-somerset,False
197ee054-bead-4e10-b998-361e413776e4,Person search,2018-12-29T19:10:00+00:00,False,51.593625,-0.106307,Male,25-34,Other ethnic group - Any other ethnic group,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
85467b5e-a26c-4e6c-85e5-f3f26b88147a,Person search,2018-05-09T11:05:00+00:00,False,51.557816,-0.064358,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
1d848fb1-5635-4563-97ff-bc466fde61e8,Person and Vehicle search,2018-11-01T17:00:00+00:00,False,,,Male,10-17,,Asian,,Offensive weapons,A no further action disposal,False,False,thames-valley,False
7867663a-f170-48c0-b379-9d132293c863,Person search,2019-02-13T15:55:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,,surrey,False
9a0e5509-2eb6-42e1-8ada-eb35fb93adae,Person search,2019-12-18T01:01:00+00:00,False,51.884533000000005,0.910815,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,essex,True
