ISBN,Genre
0373053967,
0688045758,Technology & Engineering
0131228390,Perl (Computer program language)
0373030665,
0761515844,Games & Activities
037302763X,Fiction
0553289713,Fiction
0380807807,"Comic books, strips, etc"
0373111517,Fiction
1564265080,Cooking
0373520360,Fiction
1583140220,Fiction
0809491877,Cooking
1583140174,Fiction
0373111037,Fiction
0072127171,Computers
0373111061,
0609802925,Foreign Language Study
0373110472,
0821766600,Fiction
0373027648,Fiction
0373834578,Fiction
0072121424,Computers
0486205428,Science
0373161220,Fiction
0590417460,"""Childrens stories"""
0394800761,Juvenile Fiction
0373053746,
0451457587,Fiction
0072126752,Computers
0373086008,
0553579290,Fiction
2858150486,
0373027613,Fiction
039532047X,Baseball players
0684853930,Fiction
0373093853,
0937175773,Computers
0373029403,Fiction
0373109768,Fiction
0807079405,Social Science
1568843488,Computers
0875964028,Business & Economics
0802772056,Juvenile Nonfiction
0373028393,
2020091003,
0395827523,Social Science
0671533819,
0940208164,Self-Help
0070109672,
0878332170,Biography & Autobiography
0671541331,History
0446308005,
226401654x,
1577348532,
0930193792,Comics & Graphic Novels
0375500944,Psychology
0849935741,
226402092x,"Detective and mystery stories, New Zealand"
0849935865,Religion
0373024622,
0836210689,Humor
0373112025,Fiction
0806969628,Games & Activities
0912627468,History
0373113544,
0684178176,Psychiatrists
0373107781,
0385242700,Humor
1570089507,
0373113056,Fiction
0918321603,Music
0373029462,Fiction
185833862X,Travel
0879756551,"Body, Mind & Spirit"
0671448226,
0471131113,Business & Economics
0373113412,Fiction
0070328846,House buying
0440139945,
0373110650,
0373111525,
0813517745,Science
0922915555,Social Science
8420444936,Fiction
8420777668,Juvenile Fiction
1576750213,Self-Help
0671727222,Fiction
0452269962,Business & Economics
0373026188,
225307618x,
0373109989,Fiction
067155039X,Juvenile Fiction
202009472x,
2213598886,French fiction
0822205041,Fiction
0373163185,
0425067998,Fiction
0764586475,Literary Criticism
0563555785,Fiction
0312198434,Fiction
067147541X,
0563405929,Fiction
1557734860,Fiction
0563405953,Fiction
0563555815,Fiction
0563538341,Fiction
1555473040,
0563555874,Fiction
0563405767,
0373702302,
0590237950,Juvenile Fiction
0373023774,
0307240770,Astronomy
140271291X,History
0373241380,Fiction
1564143341,Humor
1555913881,Social Science
0373025033,
0563538457,Fiction
2070367916,
0812524748,Fiction
0373108958,Haida Gwaii (B.C.)
0345441451,Biography & Autobiography
0373078889,Fiction
0373028083,Fiction
0821758101,Fiction
0786414510,History
074725950X,Fiction
0373023812,Romance fiction
0399115773,
2253004057,Biography & Autobiography
0385042647,
0525407200,Brothers
0671014471,Interplanetary voyages
2205040561,"Comic books, strips, etc"
0762188537,Social Science
0140447660,Fiction
0316876712,
0849917034,Biography & Autobiography
068484494X,Fiction
0373704445,Fiction
1567314570,Self-Help
0895776944,Science
1570980926,Political Science
0373055099,
0883684012,Religion
0373084765,
0671433504,Fiction
076450780X,Computers
1567999654,Sports & Recreation
0821735721,Fiction
0373024479,
0373227108,Fiction
0373112564,
0373024819,
0373014678,Romance fiction
1567510981,Biography & Autobiography
0373160585,Librarians
0373025432,
0802485804,Religion
0590300008,Criminal investigation
1740594479,Travel
0806908335,Art
3596131766,
0553564366,Fiction
0671726455,"Quotations, English"
0534359493,Mathematics
0679724311,Fiction
0373113277,Fiction
1565076966,Religion
0373112033,Fiction
1565048539,
083410007X,Religion
0914903268,Religion
0882436619,Religion
0802836119,Religion
0882433210,Psychology
0373020198,
0882435396,Religion
0373103611,Romance fiction
0816028494,Religion
0373093527,Fiction
1857882970,Social Science
1410795136,Fiction
1857882962,Business & Economics
0373108109,Man-woman relationships
0892838329,Religion
0373092717,
0310449111,Religion
1576830284,Religion
080541875X,Religion
0440504783,Business & Economics
0937274488,Crafts & Hobbies
037316047X,
0786866004,Fiction
0373029047,Fiction
1859677525,Crafts & Hobbies
0373160194,Bankers
0517569558,Health & Fitness
0373094205,
1892123053,Design
0140388982,Animals
0373054106,
0453010288,
0373071825,
0373160860,Fiction
084871959X,Cooking
0374525757,Fiction
0373109199,Fiction
0373110022,Fiction
0373028407,Fiction
0671411691,
0385135696,Friendship
1565845927,Business & Economics
0425164160,Fiction
0451207238,Fiction
0425163628,Fiction
0373027508,Fiction
0451173333,Fiction
0521599652,Juvenile Nonfiction
1572972076,Outer space
006104024X,
0061084980,Fiction
0373024886,Romance fiction
0743238257,Psychology
055357891X,Fiction
037302147X,
3455081703,
0373108605,Man-woman relationships
0399140948,Fiction
067157213X,
0802151140,Drama
0373025270,Australian fiction
0866225293,Technology & Engineering
0671571303,
1567182240,Fiction
1564142248,Business & Economics
0373025300,Singaporean fiction
0440180201,"Body, Mind & Spirit"
0441094082,Fiction
0385425880,Biography & Autobiography
0700612858,Nature
0375756140,History
157064263X,Juvenile Fiction
0671537636,Family & Relationships
0553262688,Fiction
0142196142,Religion
0425189996,Biography & Autobiography
0156006022,Fiction
0373292732,Fiction
0345382463,Religion
8479017120,
0671698036,Fiction
1879181517,Health & Fitness
0868614270,
0671877844,Fiction
0007121326,"Body, Mind & Spirit"
0967986214,
081221434X,Social Science
0802805140,Biography & Autobiography
0226038890,Social Science
0345302222,
0782129811,Computer networks
0764106627,Pets
0004702816,Bible
0553561928,Fiction
1551111314,Fiction
0345273532,Romance fiction
1578590248,Motion pictures
0135741467,
0376012269,House & Home
0747273014,
1592860184,Fiction
1565072790,Christian fiction
0969332203,Cooking
0553297430,Fiction
0874060486,
0865474397,Fiction
0553246542,
0670863971,Cooking
0943233518,Women
0805211152,Fiction
0330236903,Juvenile Nonfiction
0811818853,Cooking
0786500417,Fiction
1570543208,Juvenile Nonfiction
0028628616,Cooking
0874831679,Biography & Autobiography
1565070615,Humor
0736900373,House & Home
0890817065,Home economics
0553442139,Fiction
0911647279,Horsemanship
2253136468,Fiction
0671812491,
0060604743,Religion
155821304X,Crafts & Hobbies
1557280142,History
0415002478,
0785372083,Early childhood education
0312264216,Fiction
0884197441,Family & Relationships
078686611X,Crafts & Hobbies
0385246854,Education
9510093688,
0671689754,Fiction
0385120877,Country life
0875961231,Gardening
0671680692,Social Science
0394586999,Fiction
0891096256,"Bible stories, English"
0671611577,Biography & Autobiography
088368148X,Health & Fitness
0345256107,Romance fiction
0945575394,Cousins
0800787013,Health & Fitness
0671443747,
2253098442,
0373701667,
1840241632,Biography & Autobiography
1576833275,Religion
0373121180,Fiction
0743203003,"Body, Mind & Spirit"
0373033788,Fiction
0803996845,Business & Economics
2253072419,Fiction
0896937399,Religion
0870743856,Fiction
0888502052,Technology & Engineering
0373109938,Fiction
0373112750,Fiction
1568650795,
0345434587,Humor
0937552887,Humor
0884198324,Religion
038547444X,Biography & Autobiography
0821226975,History
0373021119,
0373023545,
0736901884,Religion
1567189660,"Body, Mind & Spirit"
052166618X,Foreign Language Study
084991664X,Beatitudes
0849917018,Religion
0879517816,Art
0840767501,Religion
0671570021,
0671448234,
0345317157,Juvenile Fiction
0823048012,Garden ornaments and furniture
0373290683,Fiction
0771574525,Cooking
347177985X,
1565970012,
088864311X,Gardening
0373120621,Fiction
0875968562,Gardening
0842366776,
0425182371,Fiction
078532786X,Christian life
037309647X,
0821748823,Fiction
0226756971,Fiction
0373123027,Fiction
0373121296,
155748953X,
0521368243,English drama
1569550069,Hospitality
0441011705,Fiction
1885447094,Bible
0373098022,
1575660717,Great Britain
0373096216,
0736901019,Religion
0866228632,Doberman pinscher
0440125308,
0130759538,Family & Relationships
0310356121,
0879233745,Fiction
0373708440,
1895455820,
0375825649,
0373262302,Fiction
1550417487,Cooking
0764516647,Photography
0312873921,Fiction
0373761945,
037370609X,Fiction
0380804190,Fiction
0671867024,Sports & Recreation
0380804182,Fiction
0441008739,Fiction
0785269487,Fiction
0140148523,Fiction
1551050749,Gardening
0893752738,Bears
1558174508,Fiction
1565936973,Medical
0968279139,Gardening
0516077856,Reptiles
0380794241,Fiction
1551050722,Gardening
0896860744,Marathon running
1593760035,Fiction
0373031564,Fiction
8420633186,Poetry
0715312138,Crafts & Hobbies
0553259377,College students
1883402549,Fiction
087406144X,
3821807369,
0312269978,Fiction
3453061152,
340650969X,
0590470760,Juvenile Fiction
0668047224,
0385423640,Business & Economics
0440920620,Divorce
0385281102,Family problems
0874849152,Rome
1558740422,Self-Help
0887306217,Computer industry
0671668706,Christmas stories
038070305X,Cats
0380761947,Fantasy fiction
0345470583,"Comic books, strips, etc"
1591160030,Comics & Graphic Novels
187929009X,Social Science
1851682090,Religion
0824514726,Religion
0871401673,Literary Criticism
0743244753,Humor
0821776851,Fiction
0451166345,
0140170960,Humor
1588994058,Comics & Graphic Novels
1591162491,Comics & Graphic Novels
0446605840,Fiction
0345463943,Fiction
1591162157,Comics & Graphic Novels
0843953829,Juvenile Fiction
0671658425,
0446524115,Performing Arts
0763625566,Juvenile Fiction
0312966067,Fiction
0060096160,Juvenile Fiction
0811832082,Fiction
0252062590,Music
0520212983,Music
0394552385,Music
0310239680,Fiction
0393324176,History
0140241728,Fiction
0385731299,Juvenile Fiction
0141310944,Juvenile Fiction
0195015541,Popular music
0316038857,Biography & Autobiography
0802733395,Fiction
0688066151,Disc jockeys
0441821847,Biography & Autobiography
1878972251,Fiction
0786016434,Fiction
1888580224,
3928983865,
043936552X,Boarding schools
0441008879,Fiction
0671032712,Juvenile Fiction
091827379X,Fiction
034544700X,Fiction
1570714592,Political Science
0030325935,
0771011326,Travel
8484505014,Poetry
0771010664,Forensic sciences
0345424522,Fiction
0965594912,Man-woman relationships
0312309031,Family & Relationships
0345431553,Fiction
031215223X,Fiction
0345308751,
0670854549,French-Canadian fiction
0373029438,
0962750999,Fiction
0345373472,Fiction
0142401277,Juvenile Fiction
0439622980,Juvenile Fiction
1566499518,Juvenile Fiction
0394488326,"Aldrin, Buzz"
0446612774,Fiction
0786863501,Religion
0863161995,Clowns
0373230257,Fiction
0689867107,Juvenile Fiction
186105193x,Self-Help
0373711549,Fiction
0849935059,Religion
0060012382,Juvenile Fiction
0938530119,
0804107181,Mafia
0312927762,History
0689871120,Juvenile Nonfiction
0812534905,Fiction
0440226473,True Crime
0590579649,Juvenile Fiction
140005270X,Fiction
0451172841,Fiction
0140377700,Australian fiction
0060575913,Juvenile Fiction
0866119914,Amnesiacs
089565766X,Fear
0671877194,Fiction
0140278079,Religion
0671833421,Science fiction
0743423011,Juvenile Fiction
0892813407,Cooking
0152050841,Juvenile Fiction
0858810581,Aeronautics
0786811234,Down syndrome
342370747X,
0590090496,Juvenile Fiction
0373441924,Fiction
006447142X,Juvenile Fiction
0764562320,Travel
0439405068,Juvenile Fiction
0886770890,Fiction
0425054985,Fiction
0694004243,Juvenile Fiction
0515085847,
0060567252,Juvenile Fiction
0679005552,Great Britain
0843952970,Juvenile Fiction
0316735183,Juvenile Fiction
0451210689,Fiction
0440229596,Juvenile Fiction
1550224557,Poetry
0425181472,Juvenile Fiction
0843952768,Juvenile Fiction
0380772531,Fiction
0889952337,Juvenile Fiction
0834803801,History
0689870035,Juvenile Fiction
0091851459,
0060518219,Juvenile Fiction
1550711326,Literary Criticism
0440238072,Juvenile Fiction
0452275067,Humor
0689870426,Juvenile Fiction
1550711377,Literary Collections
0064471403,Juvenile Fiction
0763621897,Juvenile Fiction
1568360673,Philosophy
1550711431,Biography & Autobiography
0064408701,Juvenile Fiction
0151921504,New York (N.Y.)
0773516182,Health & Fitness
0702221333,"Science fiction, Australian"
0802077951,Medical
0764534718,Computers
0060561602,Juvenile Fiction
1894800311,Poetry
1894345762,Fiction
0002006502,"""Canadiens dorigine roumaine - Saskatchewan - Dysert - Biographies"""
0670819549,Fiction
044022960X,Juvenile Fiction
0763624365,Juvenile Fiction
0749912596,Dream interpretation
0486212327,Fiction
0671028286,Fiction
0689865414,Juvenile Nonfiction
1853261300,Juvenile Fiction
0373836031,Fiction
0957900716,Religion
0786001437,Fiction
068986213X,Juvenile Fiction
0451158873,
1859585329,Arthurian romances
0911469109,Literary Collections
0786813911,Juvenile Fiction
0786813903,Juvenile Fiction
1563525313,Family & Relationships
0446362824,Serial murderers
0684824795,Fiction
0316328863,Fiction
0385264739,Fiction
0670826634,Fiction
0671472577,Fiction
0140361669,Juvenile Fiction
0142300330,Juvenile Fiction
1564023060,Juvenile Fiction
0843953284,Juvenile Fiction
1575621487,
1885071213,
0758203640,Fiction
0939515156,
0439401488,Juvenile Fiction
0002163578,Animals
0385497555,Religion
0393050475,Fiction
0802112706,Cooking
0441337414,Fiction
0674013123,History
0786015837,True Crime
0887390579,American prose literature
1560252774,Fiction
0375713468,Biography & Autobiography
0312275382,Fiction
4906574467,Games
076360822X,Juvenile Fiction
0805071563,Juvenile Fiction
0375719202,Fiction
0373116292,Fiction
0877900965,Medical
037542220X,Fiction
0349109583,Fiction
0671692291,Religion
0785266976,Fiction
0345433122,Fiction
006001282X,Fiction
0688171559,Biography & Autobiography
0345316460,Fiction
0306435675,
0373086466,
0671422278,Cosmology
0373105827,
0689865465,Juvenile Fiction
0525934146,Business & Economics
0375405593,Poetry
0060161299,Political Science
0679441042,Fiction
0960695419,Psychology
1885705026,Psychology
0134546466,Computers
2877141624,
1551667347,Fiction
006053298X,Juvenile Fiction
0812534891,Fiction
0689838700,Juvenile Nonfiction
0028631056,Electronic books
0452283655,Biography & Autobiography
0812626540,Juvenile Fiction
1558705066,
0439583969,Juvenile Fiction
0345318080,
0399241876,Juvenile Fiction
1931497133,Juvenile Fiction
8440612710,
082173654X,Fiction
0689859651,Young Adult Fiction
1413901441,Juvenile Fiction
0330418149,
0758202474,Fiction
0846449579,
1550374389,Juvenile Fiction
0843948191,Fiction
2070419444,Fiction
2253146676,Fiction
1891043005,
2070421600,Fiction
0843952520,Juvenile Fiction
2253054771,Fiction
0525937994,Business & Economics
082177400X,Fiction
0415089026,Performing Arts
0312025440,Lesbians
0471521280,Business & Economics
3499134632,
9835600570,Business & Economics
0785277374,Biography & Autobiography
0812574664,Fiction
3455103642,
0451411188,Fiction
0893840521,Business & Economics
3423361344,
0140070893,
0806903090,Juvenile Nonfiction
0312022948,Fiction
0330480790,"Medicine, Military"
0385319428,Biography & Autobiography
0140386726,Juvenile Fiction
5030008004,
1576600637,Business & Economics
0789712229,Computers
0312272944,Fiction
3407784724,
0452273749,Fiction
0312130295,Fiction
0393012522,Biography & Autobiography
0743466241,Fiction
1858284597,Travel
0028642651,Self-Help
0140383204,Dogs
0312869509,Fiction
033037401X,Fiction
0762104198,Health & Fitness
0785281290,Fiction
0877886830,
0814735266,Social Science
087630529X,Psychology
0393700518,Family & Relationships
0892815418,Health & Fitness
0689114508,Cookery (Mushrooms)
0879239360,
5550291185,
0385479360,Reference
0671707035,Cooking
0553262467,Juvenile Fiction
0061813206,
0670894389,Board games
1853267325,Horror tales
1558612742,Fiction
0140449329,Literary Criticism
0801846978,History
0140771859,
0786705523,Fiction
0671528084,Man-woman relationships
0674540417,Psychology
039305151X,Fiction
8420726346,Juvenile Nonfiction
8420726338,Fiction
0198123833,Literary Criticism
8437603722,Fiction
0060923660,Fiction
0813108160,Literary Criticism
0151002940,Fiction
8423972437,
0880480378,
0515115479,Serial murders
0671659618,Mass murder
0064407985,Young Adult Fiction
8433920448,Fiction
014025255X,History
8401423058,Latin America
0393052990,Medical
0446525936,Pets
